Datetime;demand_MW;scaled_demand_MW_wind;scaled_demand_MW_solar;Price_EUR_MWh;Solar_Power;Wind_Power
2019-01-14 08:00:00;14774;9233.75;7775.7894736842;68.07;829.32802;170.5512087022
2019-01-14 09:00:00;15129;9455.625;7962.6315789474;67.27;1581.077704;218.6783179288
2019-01-14 10:00:00;15418;9636.25;8114.7368421053;67;2349.8325746667;386.9456320074
2019-01-14 11:00:00;15800;9875;8315.7894736842;67.2;3150.6829286667;583.4585383076
2019-01-14 12:00:00;15698;9811.25;8262.1052631579;66.42;3227.0545226667;629.0782618818
2019-01-14 13:00:00;15610;9756.25;8215.7894736842;64.33;2515.305566;530.9993769464
2019-01-14 14:00:00;15405;9628.125;8107.8947368421;62.56;1157.0656586667;400.1346642306
2019-01-14 15:00:00;15157;9473.125;7977.3684210526;62.84;122.6493066667;205.8903449492
2019-01-14 16:00:00;15057;9410.625;7924.7368421053;68.07;0;117.3174825423
2019-01-14 17:00:00;15137;9460.625;7966.8421052632;71.64;0;96.9920450006
2019-01-14 18:00:00;15489;9680.625;8152.1052631579;72.52;0;94.059107937
2019-01-14 19:00:00;15633;9770.625;8227.8947368421;71.81;0;65.0297663539
2019-01-14 20:00:00;15357;9598.125;8082.6315789474;70.11;0;28.3251917662
2019-01-14 21:00:00;15164;9477.5;7981.052631579;68.4;0;24.5809516527
2019-01-14 22:00:00;14702;9188.75;7737.8947368421;65.54;0;89.1269976976
2019-01-14 23:00:00;14206;8878.75;7476.8421052632;60;0;337.1010095316
2019-01-15 00:00:00;13613;8508.125;7164.7368421053;56.2;0;859.7546803869
2019-01-15 01:00:00;13206;8253.75;6950.5263157895;54.9;0;1510.2819579967
2019-01-15 02:00:00;12907;8066.875;6793.1578947369;54.9;0;2204.8002300388
2019-01-15 03:00:00;12821;8013.125;6747.8947368421;54.9;0;3230.9332660823
2019-01-15 04:00:00;12768;7980;6720;57.57;0;4497.4997878769
2019-01-15 05:00:00;12837;8023.125;6756.3157894737;66.01;0;6249.4612706484
2019-01-15 06:00:00;13057;8160.625;6872.1052631579;68.65;0;6318.170985176
2019-01-15 07:00:00;13493;8433.125;7101.5789473684;70.16;557.5894726667;6704.6971888142
2019-01-15 08:00:00;14018;8761.25;7377.8947368421;70.11;2952.3798106667;7993.609751973
2019-01-15 09:00:00;14459;9036.875;7610;71.04;5984.1059186667;7980.9840396033
2019-01-15 10:00:00;14704;9190;7738.9473684211;70.11;8951.850614;8414.997494591
2019-01-15 11:00:00;14668;9167.5;7720;69.43;9166.137644;9203.3177068109
2019-01-15 12:00:00;14629;9143.125;7699.4736842105;69.43;8908.675264;9650.725315925
2019-01-15 13:00:00;14553;9095.625;7659.4736842105;69.13;8116.3780853333;9506.5797253577
2019-01-15 14:00:00;14403;9001.875;7580.5263157895;68.99;6142.4877953333;8701.6446389792
2019-01-15 15:00:00;14157;8848.125;7451.052631579;69.08;1974.7814966667;6684.7575029113
2019-01-15 16:00:00;14276;8922.5;7513.6842105263;71.52;0;5023.2731485733
2019-01-15 17:00:00;14499;9061.875;7631.052631579;74.05;0;4385.3379066029
2019-01-15 18:00:00;15112;9445;7953.6842105263;74.74;0;4957.1136809914
2019-01-15 19:00:00;15498;9686.25;8156.8421052632;72.92;0;5400.2259762222
2019-01-15 20:00:00;15320;9575;8063.1578947369;72.71;0;5474.9852561335
2019-01-15 21:00:00;15206;9503.75;8003.1578947369;71.88;0;5114.9871314679
2019-01-15 22:00:00;14907;9316.875;7845.7894736842;70.16;0;5529.4986980476
2019-01-15 23:00:00;14467;9041.875;7614.2105263158;70.16;0;5260.2073158863
2019-01-16 00:00:00;13909;8693.125;7320.5263157895;68.4;0;4667.8856744482
2019-01-16 01:00:00;13525;8453.125;7118.4210526316;66;0;3964.2777467258
2019-01-16 02:00:00;13313;8320.625;7006.8421052632;63.93;0;3047.0154569423
2019-01-16 03:00:00;13286;8303.75;6992.6315789474;61.07;0;2333.7269999976
2019-01-16 04:00:00;13344;8340;7023.1578947369;63.93;0;1751.7992221615
2019-01-16 05:00:00;13650;8531.25;7184.2105263158;68.07;0;1487.1368596663
2019-01-16 06:00:00;14318;8948.75;7535.7894736842;70.3;0;1422.3183382575
2019-01-16 07:00:00;15270;9543.75;8036.8421052632;71.69;119.431328;1286.8582826059
2019-01-16 08:00:00;16082;10051.25;8464.2105263158;72.47;407.7896753333;1422.9520730927
2019-01-16 09:00:00;16238;10148.75;8546.3157894737;72.2;657.905622;1685.3764637785
2019-01-16 10:00:00;16382;10238.75;8622.1052631579;71.04;1113.85177;2563.0349186411
2019-01-16 11:00:00;16535;10334.375;8702.6315789474;70.04;1436.3144286667;4048.469572663
2019-01-16 12:00:00;16366;10228.75;8613.6842105263;70;1204.7861626667;5577.5400846878
2019-01-16 13:00:00;16145;10090.625;8497.3684210526;68.71;741.561024;7113.9643700182
2019-01-16 14:00:00;15838;9898.75;8335.7894736842;68.29;339.737616;8373.7771766122
2019-01-16 15:00:00;15514;9696.25;8165.2631578947;68.29;31.209094;8819.1029514849
2019-01-16 16:00:00;15407;9629.375;8108.9473684211;69.59;0;9026.8730702932
2019-01-16 17:00:00;15398;9623.75;8104.2105263158;72.33;0;10033.2103119182
2019-01-16 18:00:00;16084;10052.5;8465.2631578947;72.95;0;11237.4014060166
2019-01-16 19:00:00;16424;10265;8644.2105263158;72.2;0;12169.9406853065
2019-01-16 20:00:00;16420;10262.5;8642.1052631579;72.99;0;12948.6691524115
2019-01-16 21:00:00;16118;10073.75;8483.1578947369;71.59;0;12115.6568574631
2019-01-16 22:00:00;15701;9813.125;8263.6842105263;70;0;10461.2078782526
2019-01-16 23:00:00;14854;9283.75;7817.8947368421;67.36;0;8981.954435015
2019-01-17 00:00:00;14089;8805.625;7415.2631578947;65.54;0;7664.7074955271
2019-01-17 01:00:00;13486;8428.75;7097.8947368421;58.9;0;6914.5215881753
2019-01-17 02:00:00;13080;8175;6884.2105263158;55;0;6758.46974266
2019-01-17 03:00:00;13036;8147.5;6861.052631579;52.2;0;6992.9730623441
2019-01-17 04:00:00;12936;8085;6808.4210526316;54.1;0;7501.3539225624
2019-01-17 05:00:00;13117;8198.125;6903.6842105263;60.02;0;7920.1454954206
2019-01-17 06:00:00;13920;8700;7326.3157894737;67.07;0;8148.2257441659
2019-01-17 07:00:00;15097;9435.625;7945.7894736842;68.17;4708.0689873333;8581.2074665958
2019-01-17 08:00:00;15767;9854.375;8298.4210526316;68.13;8159.8352493333;9650.6151011711
2019-01-17 09:00:00;15558;9723.75;8188.4210526316;68.07;9120.8787973333;10038.2067140974
2019-01-17 10:00:00;15399;9624.375;8104.7368421053;67.46;9428.788292;10720.956499634
2019-01-17 11:00:00;15377;9610.625;8093.1578947369;67.16;9214.4025066667;11136.3957070595
2019-01-17 12:00:00;15184;9490;7991.5789473684;67.01;8623.009806;10930.5512849245
2019-01-17 13:00:00;15091;9431.875;7942.6315789474;65.18;7306.251956;10367.3538922187
2019-01-17 14:00:00;14956;9347.5;7871.5789473684;65.08;5365.1556626667;9497.4196546957
2019-01-17 15:00:00;14841;9275.625;7811.052631579;66.26;1570.9372173333;7398.3459889084
2019-01-17 16:00:00;14682;9176.25;7727.3684210526;68.25;0;5985.9010556927
2019-01-17 17:00:00;14799;9249.375;7788.9473684211;72.09;0;5444.4894460186
2019-01-17 18:00:00;15273;9545.625;8038.4210526316;73.45;0;5148.1893260966
2019-01-17 19:00:00;15511;9694.375;8163.6842105263;70.84;0;4430.1432656062
2019-01-17 20:00:00;15475;9671.875;8144.7368421053;70.11;0;3854.9967566593
2019-01-17 21:00:00;15254;9533.75;8028.4210526316;68.74;0;3404.3286277407
2019-01-17 22:00:00;14734;9208.75;7754.7368421053;68.12;0;3155.2218531577
2019-01-17 23:00:00;13988;8742.5;7362.1052631579;68.1;0;2977.3689170061
2019-01-18 00:00:00;13219;8261.875;6957.3684210526;66.05;0;2604.7848797431
2019-01-18 01:00:00;12688;7930;6677.8947368421;61.87;0;2220.9650606187
2019-01-18 02:00:00;12474;7796.25;6565.2631578947;58.85;0;1843.7826188991
2019-01-18 03:00:00;12378;7736.25;6514.7368421053;58.07;0;1575.3270319553
2019-01-18 04:00:00;12388;7742.5;6520;61.06;0;1173.4748544756
2019-01-18 05:00:00;12700;7937.5;6684.2105263158;66.31;0;626.5065842896
2019-01-18 06:00:00;13500;8437.5;7105.2631578947;71.35;0;209.2641410286
2019-01-18 07:00:00;14819;9261.875;7799.4736842105;71.94;3252.63938;70.6843955359
2019-01-18 08:00:00;15715;9821.875;8271.052631579;71.95;7497.5289933333;8.7130886043
2019-01-18 09:00:00;15657;9785.625;8240.5263157895;72.01;8921.29186;60.982435667
2019-01-18 10:00:00;15611;9756.875;8216.3157894737;71.2;9189.15968;1108.6073487317
2019-01-18 11:00:00;15674;9796.25;8249.4736842105;69.74;9039.9475973333;2116.6590420849
2019-01-18 12:00:00;15566;9728.75;8192.6315789474;68.6;8673.0450386667;2442.7753144724
2019-01-18 13:00:00;15557;9723.125;8187.8947368421;67.44;7785.5718053333;2128.3295599202
2019-01-18 14:00:00;15420;9637.5;8115.7894736842;68.14;5734.7318413333;1501.8750214867
2019-01-18 15:00:00;15257;9535.625;8030;69;1701.130468;1268.4462956537
2019-01-18 16:00:00;15146;9466.25;7971.5789473684;70.11;0;1650.7292312646
2019-01-18 17:00:00;15393;9620.625;8101.5789473684;70.74;0;1664.3836146712
2019-01-18 18:00:00;15990;9993.75;8415.7894736842;71.69;0;1418.0138398114
2019-01-18 19:00:00;16305;10190.625;8581.5789473684;70.74;0;1169.6234611291
2019-01-18 20:00:00;16343;10214.375;8601.5789473684;69.69;0;927.040787676
2019-01-18 21:00:00;16226;10141.25;8540;68.5;0;675.1970133698
2019-01-18 22:00:00;15775;9859.375;8302.6315789474;68.36;0;465.2042303567
2019-01-18 23:00:00;15058;9411.25;7925.2631578947;70.16;0;374.9475314311
2019-01-19 00:00:00;14334;8958.75;7544.2105263158;68.4;0;295.0632654609
2019-01-19 01:00:00;13859;8661.875;7294.2105263158;64.11;0;228.7874600832
2019-01-19 02:00:00;13538;8461.25;7125.2631578947;59.2;0;271.7191682693
2019-01-19 03:00:00;13513;8445.625;7112.1052631579;55.55;0;435.5503385012
2019-01-19 04:00:00;13536;8460;7124.2105263158;56.6;0;625.1166537814
2019-01-19 05:00:00;13845;8653.125;7286.8421052632;57.96;0;846.2717421532
2019-01-19 06:00:00;14601;9125.625;7684.7368421053;62.84;0;1162.5880860017
2019-01-19 07:00:00;16011;10006.875;8426.8421052632;65.48;5391.8774106667;1329.3828085066
2019-01-19 08:00:00;16819;10511.875;8852.1052631579;68.71;7074.9067486667;788.3110276571
2019-01-19 09:00:00;16686;10428.75;8782.1052631579;68.5;8064.4159193333;188.8315502538
2019-01-19 10:00:00;16410;10256.25;8636.8421052632;68.25;7753.6545633333;816.7678648239
2019-01-19 11:00:00;16123;10076.875;8485.7894736842;66.95;6912.868516;2093.164930367
2019-01-19 12:00:00;15709;9818.125;8267.8947368421;64.2;5039.9495326667;3366.8617344382
2019-01-19 13:00:00;15425;9640.625;8118.4210526316;63.93;4187.2670806667;4100.2337687701
2019-01-19 14:00:00;15224;9515;8012.6315789474;61.73;3125.6616993333;3841.7648631429
2019-01-19 15:00:00;15018;9386.25;7904.2105263158;62.93;793.0799953333;4777.4942472556
2019-01-19 16:00:00;14995;9371.875;7892.1052631579;66.4;0;6737.783045647
2019-01-19 17:00:00;14984;9365;7886.3157894737;68.71;0;7736.8859132833
2019-01-19 18:00:00;15650;9781.25;8236.8421052632;70;0;7937.3543046422
2019-01-19 19:00:00;16102;10063.75;8474.7368421053;67.56;0;7639.5815931465
2019-01-19 20:00:00;16192;10120;8522.1052631579;66.42;0;6925.3961105655
2019-01-19 21:00:00;16083;10051.875;8464.7368421053;66.02;0;7078.1108982527
2019-01-19 22:00:00;15631;9769.375;8226.8421052632;63.5;0;6616.4764013158
2019-01-19 23:00:00;14902;9313.75;7843.1578947369;66.69;0;6130.854887789
2019-01-20 00:00:00;14069;8793.125;7404.7368421053;63.41;0;5415.8887173675
2019-01-20 01:00:00;13606;8503.75;7161.052631579;60.44;0;4667.625445168
2019-01-20 02:00:00;13356;8347.5;7029.4736842105;54.6;0;4043.2221257664
2019-01-20 03:00:00;13216;8260;6955.7894736842;51.52;0;4036.6061790082
2019-01-20 04:00:00;13218;8261.25;6956.8421052632;51.71;0;3940.0580545443
2019-01-20 05:00:00;13448;8405;7077.8947368421;51.98;0;3575.35743371
2019-01-20 06:00:00;14170;8856.25;7457.8947368421;54.72;0;3761.436676636
2019-01-20 07:00:00;15317;9573.125;8061.5789473684;54.47;1021.8816506667;3172.9970437538
2019-01-20 08:00:00;15985;9990.625;8413.1578947368;62.91;2231.7163786667;2492.0780477412
2019-01-20 09:00:00;15726;9828.75;8276.8421052632;66.3;3846.8092733333;2934.1218721629
2019-01-20 10:00:00;15614;9758.75;8217.8947368421;66.15;6061.8528613333;4058.7624060739
2019-01-20 11:00:00;15526;9703.75;8171.5789473684;65.12;6954.8058113333;5214.5967768749
2019-01-20 12:00:00;15297;9560.625;8051.052631579;62.41;7751.9684966667;6464.3861639009
2019-01-20 13:00:00;14970;9356.25;7878.9473684211;58.57;7193.6540153333;7343.5447640257
2019-01-20 14:00:00;14838;9273.75;7809.4736842105;55.39;5184.1660406667;7327.6952701029
2019-01-20 15:00:00;14622;9138.75;7695.7894736842;58.02;1052.3199713333;7090.9111173161
2019-01-20 16:00:00;14220;8887.5;7484.2105263158;66.68;0;8257.7700250335
2019-01-20 17:00:00;14133;8833.125;7438.4210526316;69;0;8794.0199103975
2019-01-20 18:00:00;14555;9096.875;7660.5263157895;70.11;0;7640.4541266153
2019-01-20 19:00:00;14786;9241.25;7782.1052631579;70.01;0;5535.3706952166
2019-01-20 20:00:00;14601;9125.625;7684.7368421053;69.08;0;3789.1311950879
2019-01-20 21:00:00;14346;8966.25;7550.5263157895;68.21;0;2437.4298989056
2019-01-20 22:00:00;14029;8768.125;7383.6842105263;64.5;0;1447.5360862664
2019-01-20 23:00:00;13425;8390.625;7065.7894736842;55.54;0;783.0482731558
2019-01-21 00:00:00;12712;7945;6690.5263157895;53.02;0;383.2013918939
2019-01-21 01:00:00;12242;7651.25;6443.1578947369;52.1;0;183.2657051792
2019-01-21 02:00:00;11958;7473.75;6293.6842105263;51.31;0;117.7154802649
2019-01-21 03:00:00;11840;7400;6231.5789473684;51.14;0;109.360589611
2019-01-21 04:00:00;11744;7340;6181.052631579;53.23;0;87.21967015
2019-01-21 05:00:00;11953;7470.625;6291.052631579;64.45;0;33.3093478617
2019-01-21 06:00:00;12246;7653.75;6445.2631578947;68.87;0;5.8230128339
2019-01-21 07:00:00;12734;7958.75;6702.1052631579;70.75;5372.9693773333;1.4787146156
2019-01-21 08:00:00;13300;8312.5;7000;71.94;7739.7589653333;1.0807168929
2019-01-21 09:00:00;13591;8494.375;7153.1578947369;71.69;9035.89622;0.8694719479
2019-01-21 10:00:00;13738;8586.25;7230.5263157895;70.47;9299.616316;423.1634247651
2019-01-21 11:00:00;13758;8598.75;7241.052631579;70;9102.939048;1122.3597008084
2019-01-21 12:00:00;13555;8471.875;7134.2105263158;69;8729.1187986667;1803.4532035147
2019-01-21 13:00:00;13358;8348.75;7030.5263157895;68.3;7862.9839433333;2103.831269333
2019-01-21 14:00:00;13157;8223.125;6924.7368421053;68.25;5925.1923406667;1815.0410602846
2019-01-21 15:00:00;12931;8081.875;6805.7894736842;68.4;1977.8597726667;1549.8888544385
2019-01-21 16:00:00;12811;8006.875;6742.6315789474;70;0;1556.1006804321
2019-01-21 17:00:00;12839;8024.375;6757.3684210526;71.69;0;1328.5623208938
2019-01-21 18:00:00;13293;8308.125;6996.3157894737;73.15;0;1362.2298667058
2019-01-21 19:00:00;13715;8571.875;7218.4210526316;73.9;0;2065.3571356402
2019-01-21 20:00:00;13471;8419.375;7090;71.05;0;3278.1327344632
2019-01-21 21:00:00;13245;8278.125;6971.052631579;69.01;0;4770.6456249057
2019-01-21 22:00:00;12859;8036.875;6767.8947368421;67.02;0;5693.5104980152
2019-01-21 23:00:00;12343;7714.375;6496.3157894737;63.93;0;6091.7286501353
2019-01-22 00:00:00;11825;7390.625;6223.6842105263;58.71;0;5633.6883787856
2019-01-22 01:00:00;11321;7075.625;5958.4210526316;56.68;0;4938.0985744134
2019-01-22 02:00:00;10976;6860;5776.8421052632;52.92;0;4668.0479350581
2019-01-22 03:00:00;10884;6802.5;5728.4210526316;52.1;0;3297.3284707769
2019-01-22 04:00:00;10840;6775;5705.2631578947;54.67;0;2760.6530340018
2019-01-22 05:00:00;10861;6788.125;5716.3157894737;63.57;0;3007.436114189
2019-01-22 06:00:00;11068;6917.5;5825.2631578947;70.01;0;3475.692680926
2019-01-22 07:00:00;11462;7163.75;6032.6315789474;70.47;402.473748;3311.650265749
2019-01-22 08:00:00;11987;7491.875;6308.9473684211;71.2;700.8810526667;2265.2132228104
2019-01-22 09:00:00;12450;7781.25;6552.6315789474;70.9;1243.4958446667;2119.2490888028
2019-01-22 10:00:00;12711;7944.375;6690;70.11;1709.223588;2343.6248972069
2019-01-22 11:00:00;12768;7980;6720;69.56;1605.54494;1713.8639161547
2019-01-22 12:00:00;12706;7941.25;6687.3684210526;68.4;1333.9798166667;1823.6837339072
2019-01-22 13:00:00;12642;7901.25;6653.6842105263;67.01;1204.342968;2381.8234940148
2019-01-22 14:00:00;12540;7837.5;6600;64.24;700.4402666667;3364.4951787491
2019-01-22 15:00:00;12494;7808.75;6575.7894736842;63.93;138.9150326667;6663.3635945604
2019-01-22 16:00:00;12475;7796.875;6565.7894736842;64.8;0;10060.5405093779
2019-01-22 17:00:00;12723;7951.875;6696.3157894737;68.12;0;9533.9374765059
2019-01-22 18:00:00;13252;8282.5;6974.7368421053;69.56;0;8187.4713811364
2019-01-22 19:00:00;13850;8656.25;7289.4736842105;70.1;0;7175.5162485807
2019-01-22 20:00:00;13783;8614.375;7254.2105263158;68.71;0;6800.2870572228
2019-01-22 21:00:00;13615;8509.375;7165.7894736842;66.52;0;5944.7297220489
2019-01-22 22:00:00;13166;8228.75;6929.4736842105;53.02;0;5254.0322281439
2019-01-22 23:00:00;12694;7933.75;6681.052631579;51.57;0;4724.839148554
2019-01-23 00:00:00;12075;7546.875;6355.2631578947;51;0;4129.3365868559
2019-01-23 01:00:00;11688;7305;6151.5789473684;50;0;3719.7326383481
2019-01-23 02:00:00;11613;7258.125;6112.1052631579;49.56;0;3140.5143065467
2019-01-23 03:00:00;11618;7261.25;6114.7368421053;49.05;0;2727.8855753471
2019-01-23 04:00:00;11692;7307.5;6153.6842105263;49.49;0;2784.3951289161
2019-01-23 05:00:00;11996;7497.5;6313.6842105263;50.41;0;2872.7781770245
2019-01-23 06:00:00;12902;8063.75;6790.5263157895;63;0;2842.8977326192
2019-01-23 07:00:00;14375;8984.375;7565.7894736842;66.58;837.984768;2563.3165785679
2019-01-23 08:00:00;15319;9574.375;8062.6315789474;67.31;3176.181074;2434.2795938551
2019-01-23 09:00:00;15323;9576.875;8064.7368421053;67.27;5538.2569013333;4591.5344036464
2019-01-23 10:00:00;15355;9596.875;8081.5789473684;66.96;7654.35728;7423.8943811792
2019-01-23 11:00:00;15530;9706.25;8173.6842105263;66.16;7584.5998846667;8917.7176025854
2019-01-23 12:00:00;15555;9721.875;8186.8421052632;65.04;5841.2117686667;9477.7585671987
2019-01-23 13:00:00;15515;9696.875;8165.7894736842;60.45;3307.0198473333;9789.8683812712
2019-01-23 14:00:00;15427;9641.875;8119.4736842105;58.99;1430.1097033333;9666.1921197299
2019-01-23 15:00:00;15323;9576.875;8064.7368421053;59.88;292.2507526667;8924.2600728409
2019-01-23 16:00:00;15216;9510;8008.4210526316;63.93;0;9024.3044542219
2019-01-23 17:00:00;15333;9583.125;8070;66.96;0;8843.4971503601
2019-01-23 18:00:00;15900;9937.5;8368.4210526316;68.07;0;8256.7536000804
2019-01-23 19:00:00;16300;10187.5;8578.9473684211;68.89;0;7382.2852500406
2019-01-23 20:00:00;16201;10125.625;8526.8421052632;68.4;0;6632.3258952386
2019-01-23 21:00:00;15919;9949.375;8378.4210526316;66.52;0;5907.878194456
2019-01-23 22:00:00;15413;9633.125;8112.1052631579;52.28;0;5718.9609216157
2019-01-23 23:00:00;14687;9179.375;7730;50.91;0;4797.8992843418
2019-01-24 00:00:00;14059;8786.875;7399.4736842105;50.19;0;3806.95843154
2019-01-24 01:00:00;13368;8355;7035.7894736842;49.56;0;2729.8939330858
2019-01-24 02:00:00;12981;8113.125;6832.1052631579;49.05;0;1862.2497132283
2019-01-24 03:00:00;12956;8097.5;6818.9473684211;49.24;0;1169.9143056187
2019-01-24 04:00:00;12981;8113.125;6832.1052631579;50;0;692.1149781017
2019-01-24 05:00:00;13380;8362.5;7042.1052631579;50.55;0;282.777381916
2019-01-24 06:00:00;14181;8863.125;7463.6842105263;61.3;0;104.6121706282
2019-01-24 07:00:00;15425;9640.625;8118.4210526316;66.67;1123.6526346667;30.7223626647
2019-01-24 08:00:00;16197;10123.125;8524.7368421053;67.85;2974.2818166667;63.6735125761
2019-01-24 09:00:00;16008;10005;8425.2631578947;68.01;5275.240136;197.0364263815
2019-01-24 10:00:00;16002;10001.25;8422.1052631579;67.24;5954.0626193333;511.2709359886
2019-01-24 11:00:00;16041;10025.625;8442.6315789474;65.83;6445.6811206667;1060.6822998873
2019-01-24 12:00:00;15923;9951.875;8380.5263157895;64.23;5940.1742473333;1267.0165653732
2019-01-24 13:00:00;15905;9940.625;8371.052631579;60;4489.0392926667;1219.3946071022
2019-01-24 14:00:00;15783;9864.375;8306.8421052632;58.61;2542.8197653333;1156.051738788
2019-01-24 15:00:00;15671;9794.375;8247.8947368421;60.45;662.436324;1180.4887989564
2019-01-24 16:00:00;15549;9718.125;8183.6842105263;65.8;0;1550.1092839464
2019-01-24 17:00:00;15662;9788.75;8243.1578947368;68.36;0;1639.178112746
2019-01-24 18:00:00;16079;10049.375;8462.6315789474;70;0;1457.5288906249
2019-01-24 19:00:00;16456;10285;8661.052631579;70.13;0;1291.9128536831
2019-01-24 20:00:00;16413;10258.125;8638.4210526316;69.71;0;1288.8115329677
2019-01-24 21:00:00;16186;10116.25;8518.9473684211;68.01;0;1451.3507413616
2019-01-24 22:00:00;15669;9793.125;8246.8421052632;63.34;0;1809.1690631156
2019-01-24 23:00:00;14793;9245.625;7785.7894736842;52.39;0;2315.5905499302
2019-01-25 00:00:00;14031;8769.375;7384.7368421053;52.55;0;2720.9849071412
2019-01-25 01:00:00;13732;8582.5;7227.3684210526;51.97;0;2990.8794089283
2019-01-25 02:00:00;13495;8434.375;7102.6315789474;51.77;0;2934.0300265346
2019-01-25 03:00:00;13443;8401.875;7075.2631578947;51.78;0;3065.2161989494
2019-01-25 04:00:00;13418;8386.25;7062.1052631579;52.15;0;3365.2605589849
