episode;mean_demand_power;mean_energy_balance;mean_renewable_power;mean_total_power;total_reward_wind;total_reward_battery;total_reward_grid;wind_activation_rate;battery_charge_rate;battery_discharge_rate;grid_import_rate
856;62211,336995;2523,323779;32273,394931;64734,660774;53,000000;-43,648703;33,000000;0,437500;0,114583;0,666667;0,270833
857;54664,515877;-27930,721155;14794,568341;26733,794722;65,000000;-68,751565;41,000000;0,354167;0,666667;0,145833;0,197917
858;70302,726382;-10254,139020;15938,547966;60048,587362;51,000000;-21,777215;57,750000;0,354167;0,197917;0,729167;0,166667
859;72819,590743;-43681,542221;13164,539989;29138,048522;69,000000;-82,010558;37,000000;0,291667;0,645833;0,156250;0,177083
86;72474,174204;-15649,232840;14101,695593;56824,941364;1,000000;-54,589807;1,000000;0,489583;0,354167;0,343750;0,541667
860;69001,198083;-12641,706113;21494,175117;56359,491970;51,000000;-38,354449;31,000000;0,395833;0,166667;0,583333;0,187500
861;63144,426895;-12166,922591;43999,923912;50977,504303;47,000000;-42,862208;47,750000;0,635417;0,614583;0,177083;0,166667
862;74560,400930;-12375,588700;48903,448231;62184,812230;71,000000;-1,734624;45,000000;0,604167;0,718750;0,135417;0,250000
863;72995,745098;-43645,385984;7459,852172;29350,359114;49,000000;-91,569162;47,000000;0,250000;0,625000;0,208333;0,187500
864;60169,733543;-9673,205013;10889,648014;50496,528530;67,000000;-26,473297;45,000000;0,281250;0,125000;0,729167;0,177083
865;66566,807753;-7912,797557;49375,463722;58654,010196;55,000000;-38,048752;57,750000;0,614583;0,635417;0,218750;0,166667
866;64449,517937;-9985,439335;42493,319888;54464,078603;43,000000;-52,366866;53,000000;0,541667;0,687500;0,187500;0,187500
867;63047,492428;-16132,741428;34304,307422;46914,751000;71,000000;-46,219196;43,000000;0,468750;0,583333;0,208333;0,187500
868;69665,885439;-15405,988961;5742,155120;54259,896478;57,000000;-22,033541;49,000000;0,239583;0,145833;0,677083;0,197917
869;72852,038920;-24969,936561;37183,635842;47882,102359;51,000000;-40,731622;63,000000;0,489583;0,843750;0,072917;0,166667
87;65391,759396;-16944,925454;12107,612044;48446,833942;21,000000;-56,776669;3,000000;0,458333;0,312500;0,395833;0,416667
870;73737,625038;-39662,794512;8879,294252;34074,830525;47,000000;-89,654698;31,750000;0,291667;0,489583;0,197917;0,218750
871;66848,476619;-30002,888780;4609,107389;36845,587839;55,000000;-93,000000;9,750000;0,239583;0,291667;0,208333;0,395833
872;67396,045930;-26137,337906;6244,857878;41258,708025;65,000000;-55,972291;15,750000;0,229167;0,270833;0,500000;0,270833
873;67900,109723;-11409,568096;45061,536311;56490,541627;55,000000;-41,897308;45,000000;0,583333;0,583333;0,250000;0,166667
874;58056,636846;-14533,514292;30773,140650;43523,122553;65,000000;-29,308300;53,000000;0,531250;0,739583;0,187500;0,218750
875;67100,201734;-16905,166260;3352,413071;50195,035474;55,000000;-19,091752;63,000000;0,208333;0,187500;0,677083;0,104167
876;61882,447840;726,854435;37192,885377;62609,302275;75,000000;-43,949509;61,000000;0,479167;0,218750;0,635417;0,125000
877;68880,822280;-34116,352057;9937,715349;34764,470224;63,000000;-78,172293;37,000000;0,291667;0,697917;0,125000;0,281250
878;62678,230481;-31901,716507;5282,698985;30776,513973;69,000000;-85,477788;29,000000;0,177083;0,531250;0,197917;0,281250
879;58719,381571;1743,839322;29664,342147;60463,220893;57,000000;-35,917579;51,000000;0,479167;0,177083;0,708333;0,229167
88;63593,363266;-13584,675638;24470,255612;50008,687627;1,000000;-79,244809;-1,500000;0,427083;0,395833;0,291667;0,447917
880;64507,734419;-6187,087080;26113,949297;58320,647339;51,000000;-45,860069;33,000000;0,447917;0,125000;0,687500;0,239583
881;50103,054253;-432,832182;20310,522666;49670,222070;43,000000;-27,076309;61,000000;0,447917;0,083333;0,791667;0,125000
882;61699,674254;-39625,542668;10860,792986;22074,131586;67,000000;-80,799435;51,000000;0,291667;0,718750;0,114583;0,166667
883;65313,781806;-33024,200713;11987,050304;32289,581093;47,000000;-81,337490;25,000000;0,343750;0,687500;0,156250;0,260417
884;71243,674453;-9734,656412;10760,710122;61509,018041;49,000000;-25,626437;41,000000;0,322917;0,125000;0,729167;0,208333
885;58126,763055;-17206,164814;23460,953266;40920,598241;59,000000;-57,523267;39,000000;0,385417;0,468750;0,302083;0,177083
886;58933,625598;-33886,078052;13510,374880;25047,547546;49,000000;-75,299838;35,750000;0,395833;0,697917;0,104167;0,218750
887;70952,297577;-16994,592187;39483,079293;53957,705390;61,000000;-39,440312;43,000000;0,479167;0,614583;0,239583;0,239583
888;71784,175682;-29236,077142;26375,952745;42548,098540;63,000000;-53,429145;49,000000;0,416667;0,687500;0,145833;0,187500
889;70267,571728;-38341,056070;11010,350004;31926,515658;55,000000;-78,165183;37,000000;0,312500;0,697917;0,125000;0,208333
89;55999,324747;3269,832526;35716,783623;59269,157273;7,000000;-77,623904;15,000000;0,520833;0,343750;0,375000;0,479167
890;65759,784467;-35934,404643;7789,496384;29825,379823;69,000000;-88,004578;31,000000;0,187500;0,531250;0,197917;0,187500
891;68222,903545;-13567,584907;32706,256892;54655,318638;53,000000;-42,833337;43,000000;0,468750;0,447917;0,385417;0,197917
892;69180,341265;-13863,129445;5478,753128;55317,211820;61,000000;-12,520055;43,000000;0,208333;0,125000;0,781250;0,187500
893;70342,920615;-19286,948589;36187,869346;51055,972026;51,000000;-41,461709;37,000000;0,531250;0,729167;0,156250;0,218750
894;55254,596328;-24700,556738;21384,125656;30554,039590;53,000000;-56,647759;37,000000;0,468750;0,760417;0,083333;0,229167
895;72443,371991;-34751,247107;19364,416860;37692,124884;65,000000;-57,842232;55,000000;0,364583;0,739583;0,156250;0,187500
896;58587,619303;-6867,961959;16606,110489;51719,657344;61,000000;-29,618943;43,000000;0,343750;0,125000;0,760417;0,218750
897;57516,092558;-28151,040687;9673,948276;29365,051870;51,000000;-85,851448;25,750000;0,322917;0,541667;0,229167;0,197917
898;69849,153197;-37001,386296;11765,721431;32847,766901;63,000000;-80,888787;29,000000;0,312500;0,666667;0,135417;0,270833
899;66940,695401;-12723,482098;4738,867045;54217,213303;69,000000;-18,909193;35,000000;0,177083;0,125000;0,718750;0,239583
9;64761,595740;-6209,496382;33966,024495;58552,099359;7,000000;-56,645500;-0,250000;0,572917;0,343750;0,343750;0,489583
90;63020,029837;-1625,466159;42196,931192;61394,563678;27,000000;-54,877397;13,000000;0,541667;0,333333;0,343750;0,468750
900;59622,119160;2628,184443;43253,794028;62250,303603;55,000000;-45,688930;41,000000;0,572917;0,229167;0,593750;0,197917
901;66796,887171;-36302,973387;6266,681195;30493,913784;65,000000;-91,675222;39,000000;0,218750;0,520833;0,239583;0,218750
902;66184,872360;-35891,574380;7160,003404;30293,297980;39,000000;-91,180731;41,000000;0,333333;0,572917;0,229167;0,197917
903;60815,814576;-8427,070723;35005,117434;52388,743853;53,000000;-35,165705;47,750000;0,520833;0,437500;0,427083;0,177083
904;61105,526901;-20664,575259;30050,327280;40440,951642;59,000000;-64,259163;69,000000;0,468750;0,614583;0,208333;0,114583
905;64890,642489;-38219,282495;5029,587120;26671,359994;59,000000;-90,199676;53,000000;0,229167;0,625000;0,239583;0,156250
906;64215,434075;-15102,284378;5555,876498;49113,149697;59,000000;-27,186965;51,000000;0,229167;0,197917;0,656250;0,156250
907;65471,782244;-14340,588446;5749,955819;51131,193798;49,000000;-23,423500;49,000000;0,260417;0,177083;0,708333;0,218750
908;70634,434847;-32859,526747;8352,322750;37774,908099;59,000000;-89,967737;21,000000;0,250000;0,406250;0,270833;0,312500
909;68183,111711;-29464,814336;19175,716111;38718,297375;67,000000;-70,934196;47,000000;0,333333;0,614583;0,218750;0,166667
91;64889,500489;-10736,709607;29275,008896;54152,790881;7,000000;-60,962846;3,750000;0,479167;0,364583;0,333333;0,427083
910;66247,533653;-15242,089678;10828,106616;51005,443975;63,000000;-50,541348;43,000000;0,270833;0,218750;0,562500;0,208333
911;61247,704186;-6101,727113;44890,241100;55145,977073;65,000000;-19,652646;51,750000;0,614583;0,593750;0,208333;0,208333
912;62546,160045;623,019291;27313,087289;63169,179336;67,000000;-29,424153;59,000000;0,416667;0,145833;0,750000;0,177083
913;73068,181428;-16015,510678;52884,317511;57052,670750;59,000000;-28,812773;49,000000;0,625000;0,635417;0,166667;0,156250
914;59756,349695;-27932,684555;15383,060300;31823,665140;57,000000;-76,414931;39,000000;0,375000;0,645833;0,197917;0,239583
915;73006,758404;-40246,877248;16286,579321;32759,881156;51,000000;-77,074341;47,000000;0,354167;0,687500;0,177083;0,156250
916;66182,454833;-7423,845110;20211,652559;58758,609723;59,000000;-31,130697;41,000000;0,385417;0,145833;0,708333;0,208333
917;67632,633470;-22665,699859;34496,548799;44966,933610;61,000000;-58,819264;45,000000;0,447917;0,645833;0,145833;0,197917
918;69296,372038;-18437,240161;9153,712306;50859,131877;67,000000;-33,576724;33,000000;0,270833;0,218750;0,625000;0,229167
919;64463,424324;-18204,412080;34699,569463;46259,012244;59,000000;-57,821020;51,000000;0,468750;0,614583;0,145833;0,229167
92;69629,780646;-23685,154673;13051,140591;45944,625973;17,000000;-87,128156;0,500000;0,489583;0,291667;0,270833;0,427083
920;67817,956216;-11635,712566;6768,113095;56182,243650;57,000000;-14,287818;49,000000;0,260417;0,083333;0,729167;0,145833
921;54102,566083;13052,670943;45316,598207;67155,237025;61,000000;-49,726569;37,000000;0,541667;0,083333;0,781250;0,260417
922;69440,674773;-4896,537047;16153,959960;64544,137726;69,000000;-22,529207;47,000000;0,281250;0,114583;0,739583;0,208333
923;62084,152734;-22913,756568;29094,646025;39170,396166;65,000000;-54,114763;59,000000;0,447917;0,708333;0,135417;0,145833
924;59937,876672;-15606,157477;9758,921714;44331,719195;61,000000;-43,309637;45,000000;0,302083;0,291667;0,593750;0,187500
925;58423,187465;-9239,820631;8271,523807;49183,366834;65,000000;-30,019595;35,000000;0,250000;0,135417;0,687500;0,250000
926;54312,483235;12970,849342;45274,183584;67283,332577;65,000000;-51,427910;63,000000;0,572917;0,093750;0,739583;0,114583
927;66980,572271;-15162,667515;5477,153137;51817,904756;55,000000;-15,220667;55,750000;0,218750;0,145833;0,739583;0,135417
928;64330,697093;-2396,211152;36844,486524;61934,485941;63,000000;-42,541785;57,000000;0,489583;0,270833;0,510417;0,145833
929;72491,800704;-12988,077081;54507,885473;59503,723623;73,000000;-15,391831;63,000000;0,645833;0,697917;0,114583;0,135417
93;57700,816762;-15229,991586;26523,178536;42470,825176;-1,000000;-74,788686;-5,000000;0,572917;0,395833;0,270833;0,385417
930;53349,032530;-1546,361688;35431,993064;51802,670842;61,000000;-36,380422;53,750000;0,572917;0,416667;0,427083;0,156250
931;71615,869721;-31511,451476;29158,333428;40104,418245;55,000000;-54,027269;41,000000;0,437500;0,729167;0,135417;0,197917
932;65663,059209;-4214,272527;51050,673706;61448,786683;57,000000;-25,642431;57,000000;0,687500;0,572917;0,270833;0,156250
933;69615,671696;-31862,403893;24636,585729;37753,267803;65,000000;-62,714042;39,000000;0,406250;0,729167;0,125000;0,197917
934;59963,443880;-10751,488527;12817,956338;49211,955353;69,000000;-31,810638;39,000000;0,302083;0,208333;0,677083;0,239583
935;58810,370346;2624,594189;34820,306176;61434,964534;55,000000;-39,976428;47,000000;0,427083;0,177083;0,708333;0,197917
936;71000,478708;-42816,231131;4190,901322;28184,247577;51,000000;-95,000000;35,000000;0,208333;0,468750;0,250000;0,166667
937;61045,265801;166,305202;38780,035209;61211,571003;63,000000;-45,250140;57,000000;0,510417;0,312500;0,604167;0,166667
938;60735,855044;-13775,236471;35522,852965;46960,618573;55,000000;-47,789902;29,000000;0,541667;0,583333;0,156250;0,250000
939;64369,622411;-3973,383097;47246,241755;60396,239314;71,000000;-51,237925;49,000000;0,593750;0,489583;0,343750;0,229167
94;65805,498146;-10352,763074;26375,669552;55452,735072;23,000000;-81,432889;5,000000;0,447917;0,260417;0,385417;0,447917
940;68969,644435;-11131,913677;11462,565466;57837,730758;57,000000;-20,464801;53,000000;0,312500;0,166667;0,718750;0,177083
941;59727,873307;-11609,788023;31541,062383;48118,085284;59,000000;-51,757593;61,000000;0,427083;0,437500;0,375000;0,114583
942;61849,314663;-25572,741861;22796,759027;36276,572802;73,000000;-38,099722;53,000000;0,385417;0,656250;0,260417;0,177083
943;69778,415954;-16102,856253;39713,217222;53675,559701;63,000000;-49,398593;33,000000;0,541667;0,666667;0,135417;0,291667
944;59263,998355;623,282915;34360,980433;59887,281270;57,000000;-47,644065;47,000000;0,489583;0,104167;0,718750;0,166667
945;66041,870042;-33326,421286;11358,100122;32715,448757;53,000000;-75,900091;49,000000;0,312500;0,625000;0,197917;0,197917
946;64369,959606;-10740,458680;43546,205613;53629,500926;45,000000;-37,877524;33,000000;0,583333;0,593750;0,197917;0,260417
947;64629,248274;-3741,200506;28346,155404;60888,047768;67,000000;-44,450010;59,000000;0,427083;0,156250;0,708333;0,156250
948;68000,613616;-45943,278092;5368,523128;22057,335525;69,000000;-87,763634;39,750000;0,187500;0,552083;0,187500;0,083333
949;60617,424424;-10049,658543;13871,365875;50567,765881;65,000000;-27,102582;55,000000;0,333333;0,250000;0,656250;0,177083
95;63549,089359;-11062,608609;13293,044009;52486,480751;1,000000;-85,400595;10,500000;0,541667;0,364583;0,364583;0,500000
950;61934,091201;-1244,641096;26160,385121;60689,450105;53,000000;-31,225938;53,000000;0,406250;0,083333;0,791667;0,166667
951;56376,748985;3404,962206;27546,667389;59781,711191;63,000000;-31,427541;49,000000;0,427083;0,093750;0,760417;0,208333
952;62874,367485;-24176,645940;30937,862042;38697,721545;63,000000;-52,779501;57,000000;0,468750;0,750000;0,114583;0,135417
953;56744,719083;-5624,015554;12636,280117;51120,703529;65,000000;-22,729644;45,000000;0,312500;0,104167;0,760417;0,208333
954;64748,107108;-13656,690174;43827,810568;51091,416933;57,000000;-21,076221;43,000000;0,593750;0,750000;0,083333;0,229167
955;68535,492095;-42090,239639;8056,164117;26445,252456;61,000000;-85,034665;31,000000;0,260417;0,687500;0,125000;0,197917
956;65973,156508;-7963,194044;5435,799599;58009,962464;69,000000;-11,465890;31,750000;0,187500;0,093750;0,729167;0,239583
957;68779,641294;-42647,193538;6792,729785;26132,447755;61,000000;-91,506259;41,000000;0,229167;0,520833;0,208333;0,104167
958;56226,389865;-2115,774574;25530,434792;54110,615291;65,000000;-41,389506;51,000000;0,437500;0,135417;0,729167;0,166667
959;73871,883257;-27003,723314;38434,499117;46868,159943;69,000000;-45,690796;35,000000;0,489583;0,770833;0,083333;0,239583
96;64797,404964;-17646,424633;10104,878297;47150,980331;9,000000;-61,816511;-7,000000;0,489583;0,291667;0,354167;0,479167
960;69244,532197;-6602,646252;16231,741832;62641,885945;57,000000;-18,451256;53,000000;0,322917;0,093750;0,770833;0,156250
961;55782,899046;-3455,291479;13416,948710;52327,607567;57,000000;-25,176866;49,000000;0,385417;0,125000;0,729167;0,177083
962;66383,107979;-4323,203315;18449,248511;62059,904663;79,000000;-25,121240;39,000000;0,302083;0,145833;0,781250;0,250000
963;58081,989322;6766,039023;35461,070070;64848,028345;49,000000;-45,307688;49,000000;0,500000;0,166667;0,677083;0,218750
964;71178,031229;-43392,362258;7450,834713;27785,668971;75,000000;-78,022398;39,000000;0,208333;0,729167;0,145833;0,208333
965;66931,770032;-4994,224783;17586,781097;61937,545249;61,000000;-21,922378;57,000000;0,364583;0,104167;0,760417;0,145833
966;71653,334286;-18137,831101;40753,130218;53515,503185;73,000000;-38,811344;49,000000;0,510417;0,687500;0,104167;0,208333
967;65648,874835;-37720,768189;5302,139837;27928,106646;71,000000;-81,376267;22,500000;0,197917;0,468750;0,177083;0,197917
968;51891,127155;746,400032;20386,185927;52637,527188;61,000000;-33,643224;51,000000;0,375000;0,093750;0,802083;0,187500
969;68649,218864;-14886,874666;4930,141765;53762,344198;67,000000;-15,537133;55,000000;0,197917;0,104167;0,729167;0,114583
97;55757,430235;-5052,403401;27467,951402;50705,026834;17,000000;-64,287374;6,500000;0,531250;0,270833;0,343750;0,427083
970;66020,054238;-24026,992495;34022,346012;41993,061743;59,000000;-50,930691;41,000000;0,500000;0,656250;0,135417;0,197917
971;67705,595093;-16556,415320;8548,578930;51149,179773;61,000000;-38,413922;47,000000;0,250000;0,281250;0,614583;0,218750
972;68658,535061;-10071,230220;47686,099286;58587,304841;61,000000;-16,410275;51,750000;0,635417;0,697917;0,208333;0,187500
973;65728,389790;-9455,598653;13226,264742;56272,791137;51,000000;-18,753755;57,000000;0,312500;0,218750;0,708333;0,177083
974;57363,429978;-1566,617028;29973,478243;55796,812950;67,000000;-41,569172;55,000000;0,458333;0,197917;0,697917;0,177083
975;66312,243133;-3234,760732;15177,722196;63077,482401;51,000000;-11,839666;65,000000;0,302083;0,083333;0,843750;0,114583
976;71228,837085;-42040,077544;10347,923073;29188,759540;57,000000;-84,298314;35,750000;0,312500;0,562500;0,177083;0,218750
977;68822,994283;-8312,898158;50970,472701;60510,096124;67,000000;-18,260482;45,750000;0,635417;0,645833;0,145833;0,218750
978;60969,209441;6585,560146;40921,400694;67554,769587;63,000000;-46,024196;47,000000;0,520833;0,145833;0,760417;0,187500
979;68918,253497;-38843,814563;3467,250160;30074,438934;73,000000;-59,918849;51,000000;0,145833;0,531250;0,343750;0,135417
98;70048,597825;-22789,275795;11100,135616;47259,322030;7,000000;-69,431599;-3,000000;0,500000;0,312500;0,343750;0,437500
980;70448,706814;-37590,229537;6415,598461;32858,477277;61,000000;-89,622042;29,750000;0,250000;0,447917;0,239583;0,239583
981;71669,472142;-18668,797035;8864,993755;53000,675107;71,000000;-47,376209;35,000000;0,250000;0,187500;0,562500;0,229167
982;72918,853985;-15149,595343;52687,967372;57769,258642;69,000000;-26,079973;59,000000;0,656250;0,739583;0,145833;0,156250
983;69059,163470;-29071,464583;9155,101772;39987,698886;63,000000;-52,281194;57,000000;0,281250;0,489583;0,385417;0,197917
984;68363,196545;-43955,417409;4518,604862;24407,779136;63,000000;-89,000552;33,750000;0,208333;0,562500;0,187500;0,197917
985;56922,143549;6973,599105;33110,419769;63895,742653;63,000000;-36,887381;61,000000;0,468750;0,104167;0,781250;0,156250
986;59745,764652;-6295,414735;12060,186226;53450,349916;69,000000;-18,727038;63,000000;0,302083;0,114583;0,791667;0,104167
987;70317,342718;-38939,215158;11315,162137;31378,127560;51,000000;-83,291421;55,000000;0,291667;0,500000;0,270833;0,083333
